driver,driver_number,team,lap,position,lap_time,lap_time_sec,race_time_sec,gap_to_leader_sec,interval_sec,compound,tyre_life,stint,fresh_tyre,pit_in_time,pit_out_time,is_pit_lap,track_status,deleted
TSU,22,RB,51,10.0,0 days 00:01:31.529000,91.529,8430.016,77.35900000000038,8.543999999999869,SOFT,13.0,3.0,True,,,False,1,False
SAR,2,Williams,51,11.0,0 days 00:01:31.662000,91.662,8439.675,87.01800000000003,9.65899999999965,SOFT,13.0,3.0,True,,,False,1,False
MAG,20,Haas F1 Team,51,12.0,0 days 00:01:31.469000,91.469,8440.974,88.31700000000092,1.2990000000008877,SOFT,14.0,3.0,True,,,False,1,False
RIC,3,RB,51,13.0,0 days 00:01:34.814000,94.814,8452.74,100.08300000000054,11.765999999999622,SOFT,14.0,3.0,True,,,False,1,False
LEC,16,Ferrari,51,14.0,0 days 00:01:31.674000,91.674,8483.276,130.6190000000006,30.536000000000058,SOFT,14.0,4.0,True,,,False,1,False
BOT,77,Kick Sauber,51,15.0,0 days 00:01:32.217000,92.217,8484.624,131.96700000000055,1.3479999999999563,SOFT,14.0,3.0,True,,,False,1,False
HAM,44,Mercedes,52,1.0,0 days 00:01:30.146000,90.146,8442.803,0.0,0.0,SOFT,15.0,3.0,False,,,False,1,False
VER,1,Red Bull Racing,52,2.0,0 days 00:01:29.089000,89.089,8444.268,1.4650000000001455,1.4650000000001455,HARD,14.0,3.0,True,,,False,1,False
NOR,4,McLaren,52,3.0,0 days 00:01:30.913000,90.913,8450.35,7.54700000000048,6.082000000000335,SOFT,15.0,3.0,False,,,False,1,False
PIA,81,McLaren,52,4.0,0 days 00:01:29.928000,89.928,8455.232,12.429000000000087,4.881999999999607,MEDIUM,14.0,3.0,True,,,False,1,False
SAI,55,Ferrari,52,5.0,0 days 00:01:28.293000,88.293,8490.121,47.3179999999993,34.888999999999214,SOFT,5.0,4.0,False,,,False,1,False
HUL,27,Haas F1 Team,52,6.0,0 days 00:01:30.847000,90.847,8498.525,55.72199999999975,8.404000000000451,SOFT,16.0,3.0,False,,,False,1,False
STR,18,Aston Martin,52,7.0,0 days 00:01:30.053000,90.053,8499.372,56.568999999999505,0.8469999999997526,MEDIUM,13.0,3.0,True,,,False,1,False
ALO,14,Aston Martin,52,8.0,0 days 00:01:31.430000,91.43,8506.38,63.576999999999316,7.007999999999811,MEDIUM,14.0,3.0,True,,,False,1,False
ALB,23,Williams,52,9.0,0 days 00:01:29.718000,89.718,8511.19,68.38700000000063,4.81000000000131,MEDIUM,14.0,3.0,True,,,False,1,False
TSU,22,RB,52,10.0,0 days 00:01:32.090000,92.09,8522.106,79.30299999999988,10.915999999999258,SOFT,14.0,3.0,True,,,False,1,False
SAR,2,Williams,52,11.0,0 days 00:01:32.088000,92.088,8531.763,88.96000000000095,9.657000000001062,SOFT,14.0,3.0,True,,,False,1,False
MAG,20,Haas F1 Team,52,12.0,0 days 00:01:31.982000,91.982,8532.956,90.15300000000025,1.1929999999993015,SOFT,15.0,3.0,True,,,False,1,False
